403.725 13.574 9.910
404.825 13.631 36.425
405.925 13.688 12.885
407.575 13.771 38.335
409.225 13.850 27.495
411.425 13.957 27.200
413.075 14.029 19.670
414.725 14.107 27.665
416.375 14.181 20.090
416.925 14.206 18.880
418.575 14.274 23.540
420.225 14.342 13.375
421.875 14.418 68.230
422.425 14.443 13.043
425.725 14.603 22.190
427.375 14.689 22.800
427.925 14.717 48.260
429.575 14.798 17.615
431.225 14.877 32.660
431.625 14.898 35.560
432.875 14.960 41.030
433.425 14.986 30.600
435.075 15.071 33.660
436.725 15.154 58.795
437.125 15.175 31.095
437.840 15.213 46.300
438.375 15.243 54.425
438.935 15.275 87.960
441.125 15.399 64.785
442.725 15.486 80.085
443.875 15.551 76.215
444.425 15.583 147.965
446.075 15.674 50.040
447.725 15.767 189.055
448.825 15.831 148.170
449.925 15.896 76.700
452.075 16.027 134.050
453.225 16.098 205.710
454.325 16.163 173.590
455.425 16.232 319.800
457.075 16.336 199.000
459.125 16.470 162.455
460.375 16.554 135.800
460.925 16.591 319.390
462.025 16.667 449.720
463.525 16.775 235.080
464.975 16.884 216.920
466.980 17.027 359.715
467.525 17.068 441.160
468.765 17.161 205.240
469.825 17.242 278.885
470.275 17.277 192.020
471.925 17.409 314.330
473.175 17.513 640.500
473.575 17.547 529.500
474.125 17.588 517.000
475.225 17.678 282.195
476.325 17.766 509.500
477.425 17.859 299.425
478.525 17.951 115.390
479.075 17.995 933.000
479.775 18.052 427.985
480.805 18.137 479.100
482.325 18.264 847.000
484.175 18.419 887.000
485.125 18.496 559.500
486.915 18.646 504.500
487.325 18.680 572.000
487.905 18.728 443.485
489.590 18.870 941.000
490.075 18.910 539.000
490.695 18.961 581.000
491.975 19.071 530.000
492.825 19.141 1470.000
493.925 19.228 405.195
495.625 19.371 423.430
496.125 19.413 1279.000
498.325 19.605 364.770
498.975 19.663 148.925
499.975 19.748 688.500
501.125 19.840 736.000
501.625 19.883 762.500
502.725 19.981 288.175
503.925 20.082 442.030
504.375 20.120 480.545
504.925 20.165 854.500
506.065 20.263 590.500
506.575 20.307 689.000
507.125 20.355 763.500
509.015 20.518 555.500
509.325 20.543 829.000
511.575 20.737 453.825
512.075 20.779 831.500
514.535 20.991 384.145
514.825 21.017 674.500
516.475 21.157 1083.500
517.075 21.208 816.000
518.125 21.302 803.000
519.895 21.447 745.500
520.325 21.485 702.500
521.425 21.580 972.500
522.545 21.680 678.000
524.175 21.817 827.000
526.375 22.004 778.500
528.025 22.152 1334.000
528.575 22.201 796.000
531.325 22.438 620.500
532.975 22.579 854.500
537.375 22.969 605.500
539.075 23.110 383.275
539.575 23.151 545.500
543.825 23.518 511.500
545.075 23.624 961.500
547.825 23.866 1322.000
548.925 23.968 601.000
550.575 24.122 564.000
553.875 24.417 640.500
557.175 24.717 1366.000
558.825 24.870 556.500
561.575 25.126 981.500
564.325 25.386 802.000
567.075 25.642 1297.500
569.825 25.902 1525.000
573.125 26.209 374.945
574.775 26.366 372.035
577.525 26.622 896.505
580.825 26.935 589.000
585.230 27.335 456.660
586.330 27.428 392.650
587.435 27.527 355.970
588.530 27.630 585.000
589.630 27.720 117.250
591.220 27.861 416.685
591.830 27.914 324.935
592.960 28.019 302.740
594.030 28.121 434.795
595.130 28.227 363.490
596.720 28.370 293.965
597.820 28.462 807.500
598.420 28.514 633.000
599.530 28.611 127.935
601.120 28.757 205.920
601.730 28.812 330.610
602.830 28.910 341.100
603.920 29.006 375.800
605.030 29.101 464.455
606.130 29.194 436.610
607.230 29.285 493.130
608.330 29.378 713.000
609.430 29.477 548.000
610.580 29.577 252.200
612.730 29.761 1126.500
613.830 29.865 592.500
614.930 29.970 881.500
616.030 30.074 844.500
617.130 30.179 1473.500
618.230 30.280 566.500
619.330 30.383 516.000
620.430 30.485 443.220
624.830 30.886 403.565
626.420 31.029 605.000
627.030 31.088 550.000
628.130 31.197 383.825
629.230 31.306 584.000
630.330 31.410 319.630
631.430 31.514 331.045
632.530 31.621 550.500
633.630 31.728 286.185
634.730 31.824 122.810
635.890 31.927 293.485
636.930 32.014 210.965
638.030 32.107 141.885
640.230 32.304 121.650
641.330 32.401 114.030
642.460 32.502 296.610
643.530 32.601 244.265
644.630 32.710 288.380
645.730 32.819 422.610
646.830 32.924 355.230
647.930 33.027 379.880
649.260 33.143 304.650
650.130 33.217 279.945
651.230 33.312 241.580
652.860 33.454 268.010
653.420 33.504 234.640
654.530 33.602 296.235
655.630 33.702 315.105
660.030 34.133 273.470
661.130 34.237 169.955
662.230 34.345 88.450
663.335 34.448 239.455
664.923 34.589 124.445
665.530 34.643 58.790
668.210 34.876 249.230
668.830 34.931 121.745
669.930 35.026 205.840
671.030 35.119 111.875
672.130 35.217 174.640
674.330 35.409 125.145
675.430 35.504 150.425
676.530 35.604 115.495
677.630 35.701 221.630
678.730 35.801 152.350
679.830 35.906 55.140
681.430 36.049 247.190
682.030 36.104 155.425
684.230 36.311 171.815
685.330 36.409 147.610
686.450 36.510 416.590
687.530 36.607 219.065
688.640 36.708 103.445
689.740 36.810 133.525
690.840 36.915 76.860
691.930 37.010 131.045
693.030 37.103 194.960
695.720 37.335 60.545
696.340 37.387 73.190
697.430 37.482 74.250
698.530 37.573 65.565
699.630 37.658 19.930
700.730 37.739 87.465
702.320 37.856 232.795
702.930 37.901 28.420
704.030 37.995 115.630
705.180 38.088 43.155
706.270 38.175 43.865
707.330 38.265 54.750
708.925 38.393 45.515
710.020 38.482 76.870
710.645 38.532 35.650
711.730 38.618 81.130
712.830 38.707 33.025
713.930 38.801 65.055
715.030 38.889 98.510
716.130 38.979 83.255
717.230 39.071 60.910
718.330 39.164 131.730
719.425 39.264 256.420
722.730 39.572 243.445
724.325 39.730 260.880
725.420 39.835 309.940
726.030 39.892 266.690
727.130 39.992 262.555
728.720 40.136 204.550
729.330 40.191 275.230
730.430 40.296 244.900
731.570 40.400 192.975
732.630 40.493 84.410
733.730 40.600 266.945
734.830 40.708 187.870
736.425 40.863 172.795
737.030 40.923 230.000
738.130 41.026 119.620
739.720 41.171 250.000
740.335 41.226 101.115
741.430 41.319 124.500
743.015 41.466 215.135
743.645 41.520 182.320
744.745 41.624 126.615
745.840 41.729 295.230
747.420 41.882 129.765
748.030 41.943 315.810
750.230 42.164 190.765
751.330 42.271 223.685
752.920 42.420 158.010
753.530 42.475 315.730
754.660 42.578 205.475
755.730 42.676 204.380
757.320 42.825 114.200
757.930 42.879 161.235
759.030 42.972 55.755
760.130 43.066 156.945
761.230 43.159 39.785
762.330 43.255 80.435
763.425 43.356 164.950
764.530 43.449 172.815
765.655 43.551 133.280
766.750 43.651 172.250
767.830 43.749 123.330
768.930 43.852 186.140
770.050 43.958 207.385
771.170 44.065 291.270
771.600 44.107 181.220
772.230 44.169 262.260
773.330 44.279 302.890
774.440 44.385 256.905
776.015 44.532 136.750
776.120 44.542 70.845
778.850 44.798 121.960
780.420 44.943 101.150
781.050 45.001 133.015
781.605 45.051 61.495
782.130 45.098 80.490
783.720 45.234 109.260
784.330 45.287 122.120
785.490 45.385 78.535
786.590 45.478 83.920
787.565 45.559 116.580
793.060 45.989 56.365
798.565 46.424 208.415
804.065 46.837 41.745
809.085 47.249 94.970
814.585 47.712 62.885
820.085 48.220 255.835
826.615 48.816 156.235
831.565 49.266 182.850
837.135 49.773 277.175
842.565 50.258 200.405
848.065 50.746 93.120
853.085 51.196 162.035
858.585 51.674 133.160
864.085 52.120 73.415
869.585 52.582 163.855
875.085 53.029 57.680
880.580 53.442 39.645
886.080 53.895 127.280
891.580 54.350 62.410
897.080 54.846 106.055
903.030 55.352 173.510
908.080 55.815 156.370
913.590 56.330 194.830
919.080 56.815 168.600
924.580 57.260 51.925
930.100 57.717 45.725
935.580 58.172 67.115
941.080 58.594 51.455
946.580 59.026 51.295
952.570 59.511 83.225
957.580 59.927 246.145
963.080 60.416 340.250
968.580 60.899 88.045
974.080 61.397 136.800
979.580 61.922 267.485
985.080 62.483 703.000
990.580 63.083 392.160
996.080 63.669 309.005
1001.580 64.222 376.790
1007.080 64.821 249.185
1012.580 65.419 945.500
1018.080 66.045 289.810
1023.590 66.671 471.005
1029.140 67.306 842.500
1034.580 67.912 689.000
1040.080 68.520 283.925
1045.580 69.144 319.440
1051.130 69.749 152.475
1056.580 70.299 75.610
1062.080 70.781 34.420
1067.580 71.283 42.410
1073.080 71.807 23.775
1078.580 72.366 209.850
1084.080 72.959 183.375
1089.580 73.498 110.615
1095.080 73.997 67.115
1100.583 74.462 40.500
1106.080 74.915 35.105
1111.580 75.424 72.705
1117.080 75.985 119.395
1122.580 76.535 221.950
1128.080 77.076 87.960
1133.580 77.604 159.375
1139.080 78.152 63.955
1144.580 78.673 89.045
1150.085 79.181 93.340
1155.585 79.673 86.135
1161.085 80.156 44.075
1166.598 80.637 68.145
1172.085 81.117 81.945
1177.585 81.594 36.655
1183.085 82.040 57.625
1188.585 82.472 39.420
1194.085 82.892 86.555
1199.585 83.297 34.080
1205.085 83.719 38.825
1210.585 84.145 18.235
1216.085 84.592 75.150
1221.585 85.049 30.480
1227.085 85.518 81.895
1232.585 86.013 68.540
1238.085 86.523 15.360
1243.585 87.067 89.010
1254.585 88.233 129.870
1260.085 88.797 77.445
1265.515 89.333 97.835
1276.585 90.383 36.485
1282.085 90.942 74.970
1287.585 91.503 84.725
1293.085 92.044 56.195
1298.585 92.581 21.260
1304.085 93.107 101.655
1309.585 93.629 33.385
1315.085 94.136 22.585
1320.585 94.652 51.380
1326.085 95.136 33.110
1331.585 95.665 21.215
1337.083 96.185 58.330
1342.585 96.702 39.005
1348.085 97.221 30.870
1353.585 97.738 49.855
1359.103 98.256 51.125
1364.585 98.775 36.145
1370.085 99.321 50.580
1375.585 99.852 63.825
1381.085 100.377 66.200
1386.585 100.896 62.730
1392.085 101.413 61.560
1397.585 101.933 31.625
1403.085 102.483 35.255
1408.585 103.056 56.360
1414.085 103.710 137.345
1419.585 104.334 51.115
1425.085 104.921 91.815
1430.585 105.499 45.315
1436.085 106.070 26.015
1441.585 106.604 24.645
1447.635 107.227 28.185
1452.585 107.786 59.660
1458.085 108.492 46.640
1463.585 109.215 43.910
1469.085 109.890 65.800
1474.585 110.552 22.105
1485.585 111.869 36.870
1491.085 112.531 58.175
1496.585 113.166 14.575
1502.085 113.779 9.850
1507.585 114.345 14.540
1513.085 114.903 14.180
1518.585 115.440 15.290
1524.085 115.979 23.360
1529.600 116.505 24.135
1535.085 117.004 12.565
1540.585 117.485 10.040
1546.085 117.957 12.005
1551.585 118.415 2.695
1557.085 118.877 8.935
1562.585 119.320 35.390
1568.085 119.763 7.395
1573.585 120.198 11.150
1584.585 121.042 12.180
1590.085 121.455 21.485
1595.585 121.857 18.420
1601.085 122.279 9.670
1606.605 122.685 12.995
1612.085 123.081 9.790
1617.585 123.489 11.795
1623.085 123.885 24.450
1628.585 124.275 24.665
1634.085 124.672 17.610
1639.625 125.094 15.630
1645.085 125.508 19.075
1650.585 125.938 26.180
1656.085 126.362 34.070
1661.585 126.791 12.500
1667.085 127.167 31.045
1672.585 127.551 46.110
1678.085 127.915 9.625
1683.585 128.251 18.890
1689.085 128.569 9.185
1694.585 128.891 9.270
1700.085 129.226 17.015
1705.585 129.562 3.945
1711.085 129.909 35.390
1716.585 130.271 6.810
1727.585 131.088 6.760
1731.985 131.445 7.835
1733.085 131.545 10.045
1738.585 132.070 17.510
1744.085 132.628 19.065
1749.585 133.262 69.505
1755.085 133.946 94.505
1760.585 134.708 97.970
1766.080 135.598 316.015
1771.585 136.559 251.255
1777.085 137.554 167.700
1782.585 138.560 194.355
1788.085 139.634 361.445
1793.585 140.708 324.865
1799.635 141.894 386.275
1804.035 142.746 309.365
1810.085 143.910 875.000
1815.585 144.966 394.870
1821.085 146.049 403.365
1826.585 147.067 431.720
1832.085 148.130 150.910
1837.585 149.171 186.135
1843.085 150.173 182.205
1848.585 151.169 262.085
1854.085 152.193 156.020
1859.585 153.209 369.525
1865.085 154.312 444.730
1867.835 154.889 740.500
1870.585 155.471 632.000
1876.085 156.682 643.500
1881.585 157.863 450.515
1887.085 158.918 69.420
1892.585 159.904 104.135
1898.085 160.988 567.000
1903.585 162.083 169.695
1909.085 163.087 204.215
1914.585 164.206 421.475
1920.085 165.424 169.255
1925.585 166.593 217.695
1931.085 167.707 110.600
1936.585 168.726 104.585
1942.085 169.785 86.035
1947.585 170.923 160.875
1953.085 172.015 88.035
1958.585 173.104 189.210
1964.085 174.299 266.200
1969.585 175.469 306.935
1975.085 176.736 150.460
1980.585 177.807 81.190
1986.085 178.839 175.515
1997.085 181.359 507.000
2002.585 182.671 326.150
2008.085 184.018 264.790
2013.585 185.362 270.315
2019.085 186.641 32.885
2024.585 187.738 29.425
2030.085 188.764 37.980
2035.585 189.920 86.055
2046.585 192.339 34.350
2052.085 193.528 125.695
2057.585 194.761 88.545
2063.085 195.860 64.090
2068.585 196.900 32.885
2074.085 197.843 28.260
2079.585 198.720 35.180
2085.085 199.589 29.130
2086.185 199.767 14.510
2090.585 200.454 12.775
2096.085 201.329 21.045
2101.585 202.255 17.450
2107.085 203.317 28.615
2112.585 204.435 24.050
2118.085 205.471 26.845
2123.585 206.464 14.400
2129.205 207.468 21.205
2134.585 208.382 17.400
2140.085 209.286 21.200
2145.585 210.162 18.780
2150.535 210.932 16.625
2156.585 211.883 26.030
2162.175 212.799 34.570
2167.585 213.685 38.985
2173.085 214.585 18.615
2178.585 215.433 23.345
2184.085 216.344 19.735
2195.085 218.542 49.800
2199.525 219.532 72.595
2200.775 219.826 68.140
2201.035 219.888 68.865
2201.725 220.058 104.640
2202.825 220.325 90.235
2203.925 220.608 107.550
2205.025 220.894 119.245
2209.425 222.135 188.605
2218.225 224.860 108.235
2222.650 226.109 34.985
2227.025 227.232 63.705
2231.425 228.585 127.465
2235.825 229.894 36.215
2240.225 231.243 70.020
2244.625 232.504 48.360
2249.025 233.710 43.850
2253.425 234.824 44.050
2257.825 235.831 32.365
2262.225 236.768 39.885
2266.630 237.690 60.060
2271.025 238.589 37.610
2275.425 239.455 41.745
2279.825 240.276 23.825
2284.225 241.043 35.415
2288.615 241.720 59.575
2293.015 242.294 6.270
2297.415 242.876 21.275
2301.955 243.524 7.500
2306.215 244.199 7.290
2310.755 245.103 16.730
2315.015 246.099 23.030
2319.415 247.384 56.945
2323.825 248.623 60.280
2328.355 249.981 114.550
2332.625 251.382 165.655
2337.025 252.910 215.925
2341.425 254.421 182.630
2345.975 255.996 246.465
2350.215 257.398 170.765
2354.615 258.803 123.325
2363.435 261.824 184.225
2367.825 263.337 111.250
2372.225 264.736 175.520
2376.625 266.270 438.895
2381.025 267.967 824.000
2385.425 269.694 745.500
2389.825 271.494 1077.500
2394.225 273.370 1431.000
2398.625 275.210 760.500
2403.025 277.003 452.385
2407.575 278.866 371.170
2416.225 282.060 107.975
2420.625 283.567 75.035
2425.025 285.013 75.820
2429.425 286.436 62.385
2433.838 287.808 48.725
2438.225 289.124 54.240
2442.640 290.400 33.660
2447.038 291.755 55.515
2451.425 293.309 172.140
2455.815 295.045 195.575
2460.215 296.654 56.180
2464.625 298.386 128.000
2469.025 300.062 119.985
2473.425 301.698 125.700
2477.815 303.392 27.585
2482.225 304.933 32.600
2486.625 306.436 64.090
2491.025 308.196 93.580
2495.425 309.902 120.195
2499.825 311.571 89.065
2504.225 313.173 54.300
2508.625 314.641 35.580
2513.025 316.032 21.255
2517.425 317.423 20.865
2521.825 319.035 53.510
2526.225 320.682 26.110
2530.625 322.138 24.390
2535.025 323.458 13.570
2539.425 324.669 14.595
2543.825 325.821 13.095
2548.225 326.906 14.840
2552.620 327.966 20.500
2561.425 330.101 19.285
2565.825 331.199 32.000
2570.375 332.263 13.615
2574.615 333.090 19.240
2579.025 333.915 9.770
2583.425 334.779 7.265
2587.825 335.818 10.230
2596.615 338.751 100.695
2601.015 340.836 318.595
2605.415 343.442 322.895
2610.125 346.154 283.240
2618.625 350.743 227.380
2623.015 353.124 507.000
2627.415 355.649 925.000
2631.815 358.321 769.500
2636.215 360.931 313.170
2640.615 363.391 178.890
2645.015 365.873 229.620
2649.415 368.343 191.380
2653.815 370.802 100.450
2658.215 373.022 39.875
2662.755 375.607 173.820
2667.015 378.003 80.160
2671.415 380.324 57.230
2675.815 382.502 24.120
2680.215 384.870 87.385
2684.755 387.080 32.565
2689.015 389.519 177.165
2693.415 391.977 57.305
2697.815 394.108 21.335
2702.215 395.992 15.825
2706.615 397.701 10.775
2711.015 399.364 23.575
2715.415 400.924 107.800
2719.815 402.402 16.890
2724.355 403.870 14.780
2728.615 405.285 11.330
2733.015 406.710 8.695
2737.415 408.127 10.760
2741.955 409.660 8.480
2746.215 411.219 8.690
2750.615 413.003 9.160
2755.015 414.912 11.975
2756.275 415.483 13.900
2757.225 415.909 16.415
2758.325 416.413 14.500
2759.415 416.903 11.195
2760.525 417.392 12.395
2761.625 417.894 9.150
2762.725 418.399 15.255
2763.955 418.980 23.590
2764.925 419.435 11.155
2766.025 419.966 12.415
2767.125 420.510 16.440
2768.355 421.116 15.730
2769.325 421.621 25.765
2770.425 422.212 25.320
2771.525 422.807 21.160
2772.755 423.475 36.880
2773.725 424.004 22.340
2774.825 424.570 24.640
2775.925 425.061 17.995
2777.025 425.575 8.335
2777.155 425.640 14.880
2778.125 426.131 20.425
2779.225 426.757 32.045
2780.325 427.390 57.515
2781.555 428.206 106.535
2782.525 428.921 184.880
2783.625 429.782 374.825
2784.725 430.766 705.500
2785.825 431.843 716.000
2786.925 432.946 819.000
2788.025 434.038 732.000
2789.125 435.101 1252.500
2790.215 436.210 933.000
2794.615 440.868 629.000
2799.015 445.408 643.500
2803.415 449.786 731.000
2807.815 454.467 117.255
2812.215 459.734 511.000
2816.905 465.407 568.000
2821.270 470.674 76.320
2825.415 474.645 183.440
2829.815 478.625 95.565
2834.215 482.541 76.550
2838.775 486.037 172.890
2840.825 487.495 22.585
2841.925 488.235 17.185
2843.155 489.026 10.645
2844.125 489.669 17.870
2845.375 490.487 15.310
2846.475 491.231 20.745
2847.425 491.898 14.895
2848.525 492.682 31.945
2849.625 493.469 18.985
2850.725 494.261 23.685
2851.815 495.048 19.335
2856.355 498.302 31.380
2865.290 504.570 46.640
2869.415 507.439 50.130
2873.815 510.533 44.115
2876.225 512.241 54.875
2878.215 513.607 51.670
2883.855 517.121 56.345
2887.015 518.921 36.790
2891.705 521.554 48.575
2895.815 524.064 67.560
2900.215 526.978 56.260
2904.615 529.988 71.295
2905.725 530.869 185.760
2906.825 531.864 311.690
2907.925 532.914 470.590
2909.015 533.989 252.070
2911.225 536.116 644.000
2912.325 537.187 510.000
2913.555 538.414 510.500
2914.675 539.636 647.000
2915.625 540.671 415.295
2916.725 541.869 380.030
2917.815 543.034 222.690
2918.925 544.232 267.635
2920.025 545.451 283.950
2921.125 546.686 272.215
2922.635 548.217 120.890
2926.615 551.727 114.155
2931.015 554.985 41.580
2935.415 557.344 39.870
2939.815 559.813 77.335
2944.215 561.917 56.850
2948.615 563.660 53.665
2953.155 565.248 20.645
2957.415 566.693 18.800
2961.815 568.183 28.020
2966.215 569.678 28.530
2968.425 570.445 32.405
2972.825 572.004 59.450
2975.155 572.865 23.260
2979.415 574.452 21.115
2981.625 575.272 64.050
2983.815 576.102 23.510
2986.025 577.013 39.190
2988.215 577.960 37.590
2990.425 578.915 48.265
2991.540 579.391 37.040
2992.615 579.865 23.075
2994.825 580.921 32.395
2997.015 582.258 53.415
3001.555 586.188 47.260
3003.625 588.283 51.310
3005.815 590.394 21.380
3008.025 592.557 83.935
3010.355 595.037 62.555
3012.425 597.286 286.085
3014.905 600.545 94.905
3016.825 602.882 63.370
3019.155 605.751 52.550
3021.225 608.160 13.105
3022.325 609.349 58.865
3023.415 610.491 23.130
3025.625 612.798 19.715
3027.955 615.288 28.555
3030.025 617.625 37.745
3032.355 620.528 34.945
3036.915 626.555 73.385
3041.155 635.153 711.500
3045.555 645.530 351.110
3050.105 654.246 215.425
3054.355 661.192 803.000
3058.755 667.845 742.000
3063.155 673.136 406.690
3067.555 677.501 146.215
3071.955 681.159 221.000
3076.365 684.772 106.555
3080.755 687.843 74.840
3085.155 690.667 47.520
3086.125 691.266 52.325
3087.225 691.932 67.465
3088.325 692.584 22.405
3089.555 693.310 32.240
3090.535 693.876 26.550
3091.625 694.483 27.675
3092.855 695.191 26.430
3093.840 695.765 16.615
3094.925 696.395 9.285
3096.045 697.047 25.695
3097.125 697.682 19.650
3098.340 698.415 18.915
3099.375 699.052 21.675
3100.425 699.714 32.450
3101.525 700.456 14.520
3103.725 702.005 15.725
3104.825 702.773 24.125
3106.170 703.777 33.980
3107.155 704.548 38.510
3111.425 708.514 36.970
3115.825 713.503 65.720
3120.505 719.698 227.955
3124.625 725.902 207.985
3129.155 731.560 118.240
3133.555 736.041 99.890
3136.725 738.864 169.620
3137.955 739.970 527.500
3139.365 741.427 1019.000
3141.565 743.895 682.000
3142.665 745.131 433.665
3143.705 746.273 279.310
3148.165 750.843 393.355
3149.265 751.954 85.940
3150.365 753.102 287.505
3151.465 754.263 110.795
